Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
2650,2023-01-08,CUST7174,Female,36,Electronics,3,700,2100
2651,2022-07-01,CUST9887,Male,49,Electronics,9,450,4050
2652,2024-11-19,CUST3285,Male,59,Home,2,770,1540
2653,2024-03-13,CUST5613,Female,62,Beauty,9,390,3510
2654,2022-12-28,CUST1734,Female,55,Home,3,390,1170
2655,2023-08-03,CUST9023,Male,58,Electronics,9,1550,13950
2656,2024-01-14,CUST2533,Male,21,Electronics,4,480,1920
2657,2023-02-09,CUST3645,Male,19,Clothing,2,250,500
2658,2024-01-04,CUST7533,Male,51,Books,7,660,4620
2659,2023-12-07,CUST8654,Female,47,Clothing,1,520,520
2660,2024-02-18,CUST1136,Male,58,Food,8,340,2720
2661,2022-12-03,CUST3629,Male,54,Clothing,1,1180,1180
2662,2022-02-14,CUST6291,Female,65,Electronics,5,1820,9100
2663,2022-05-08,CUST3139,Male,61,Books,2,1120,2240
2664,2022-04-18,CUST3487,Male,57,Electronics,1,1660,1660
2665,2023-08-01,CUST4858,Female,63,Beauty,3,640,1920
2666,2024-01-11,CUST9091,Female,26,Home,3,840,2520
2667,2024-12-10,CUST3654,Female,21,Books,2,2000,4000
2668,2023-02-07,CUST4379,Female,52,Clothing,1,510,510
2669,2023-06-22,CUST8651,Male,36,Clothing,6,1090,6540
2670,2024-03-27,CUST6594,Female,24,Electronics,4,1260,5040
2671,2022-10-31,CUST4300,Male,49,Food,3,1580,4740
2672,2023-12-07,CUST8213,Female,55,Home,7,600,4200
2673,2024-09-02,CUST2579,Male,29,Home,4,820,3280
2674,2022-12-05,CUST3341,Male,42,Electronics,3,1810,5430
2675,2022-01-01,CUST4043,Female,23,Home,10,1430,14300
2676,2024-03-27,CUST6404,Male,63,Books,1,140,140
2677,2024-10-23,CUST5451,Female,33,Clothing,8,1340,10720
2678,2022-07-02,CUST4332,Female,25,Books,1,240,240
2679,2022-02-15,CUST5602,Female,51,Home,8,1880,15040
2680,2022-04-19,CUST7377,Male,56,Food,1,1480,1480
2681,2024-01-21,CUST5180,Female,65,Home,6,400,2400
2682,2023-10-31,CUST6758,Female,50,Food,4,810,3240
2683,2024-09-21,CUST3023,Female,39,Food,4,1540,6160
2684,2024-08-30,CUST2665,Female,68,Electronics,5,930,4650
2685,2024-05-01,CUST5054,Male,48,Books,8,1310,10480
2686,2023-03-22,CUST7993,Male,55,Beauty,3,190,570
2687,2022-09-11,CUST1031,Male,52,Home,8,580,4640
2688,2022-02-01,CUST8527,Female,51,Electronics,7,1410,9870
2689,2022-04-03,CUST2569,Female,55,Food,7,1130,7910
2690,2022-01-27,CUST8165,Female,36,Beauty,1,960,960
2691,2023-04-18,CUST2046,Female,24,Books,2,830,1660
2692,2023-12-11,CUST1784,Male,59,Electronics,4,750,3000
2693,2022-08-16,CUST8350,Male,30,Electronics,10,1270,12700
2694,2022-12-13,CUST2681,Female,66,Books,10,120,1200
2695,2023-07-13,CUST8413,Male,23,Beauty,6,1070,6420
2696,2024-01-23,CUST4797,Female,44,Beauty,1,430,430
2697,2024-07-14,CUST8976,Female,63,Books,8,1610,12880
2698,2023-08-22,CUST2467,Female,29,Clothing,1,160,160
2699,2024-05-26,CUST4930,Female,28,Books,7,720,5040
2700,2022-10-06,CUST8724,Female,38,Books,8,1080,8640
